Epoch 8277 : (Loss: 0.6826519773701407, Correctness: 0.6140065146579805) 
Epoch 8278 : (Loss: 0.7349740353386948, Correctness: 0.6400651465798045) 
Epoch 8279 : (Loss: 0.6826511816370169, Correctness: 0.6140065146579805) 
Epoch 8280 : (Loss: 0.7349730645470725, Correctness: 0.6400651465798045) 
Epoch 8281 : (Loss: 0.6826503859260828, Correctness: 0.6140065146579805) 
Epoch 8282 : (Loss: 0.7349720937827139, Correctness: 0.6400651465798045) 
Epoch 8283 : (Loss: 0.6826495902373085, Correctness: 0.6140065146579805) 
Epoch 8284 : (Loss: 0.7349711230455875, Correctness: 0.6400651465798045) 
Epoch 8285 : (Loss: 0.6826487945706626, Correctness: 0.6140065146579805) 
Epoch 8286 : (Loss: 0.7349701523356523, Correctness: 0.6400651465798045) 
Epoch 8287 : (Loss: 0.6826479989261149, Correctness: 0.6140065146579805) 
Epoch 8288 : (Loss: 0.7349691816528716, Correctness: 0.6400651465798045) 
Epoch 8289 : (Loss: 0.6826472033036345, Correctness: 0.6140065146579805) 
Epoch 8290 : (Loss: 0.7349682109972099, Correctness: 0.6400651465798045) 
Epoch 8291 : (Loss: 0.6826464077031894, Correctness: 0.6140065146579805) 
Epoch 8292 : (Loss: 0.734967240368628, Correctness: 0.6400651465798045) 
Epoch 8293 : (Loss: 0.6826456121247527, Correctness: 0.6140065146579805) 
Epoch 8294 : (Loss: 0.7349662697670915, Correctness: 0.6400651465798045) 
Epoch 8295 : (Loss: 0.6826448165682907, Correctness: 0.6140065146579805) 
Epoch 8296 : (Loss: 0.7349652991925617, Correctness: 0.6400651465798045) 
Epoch 8297 : (Loss: 0.6826440210337738, Correctness: 0.6140065146579805) 
Epoch 8298 : (Loss: 0.7349643286450019, Correctness: 0.6400651465798045) 
Epoch 8299 : (Loss: 0.6826432255211725, Correctness: 0.6140065146579805) 
Epoch 8300 : (Loss: 0.7349633581243775, Correctness: 0.6400651465798045) 
Epoch 8301 : (Loss: 0.6826424300304572, Correctness: 0.6140065146579805) 
Epoch 8302 : (Loss: 0.73496238763065, Correctness: 0.6400651465798045) 
Epoch 8303 : (Loss: 0.6826416345615938, Correctness: 0.6140065146579805) 
Epoch 8304 : (Loss: 0.7349614171637824, Correctness: 0.6400651465798045) 
Epoch 8305 : (Loss: 0.6826408391145568, Correctness: 0.6140065146579805) 
Epoch 8306 : (Loss: 0.7349604467237393, Correctness: 0.6400651465798045) 
Epoch 8307 : (Loss: 0.682640043689313, Correctness: 0.6140065146579805) 
Epoch 8308 : (Loss: 0.734959476310485, Correctness: 0.6400651465798045) 
Epoch 8309 : (Loss: 0.6826392482858344, Correctness: 0.6140065146579805) 
Epoch 8310 : (Loss: 0.7349585059239817, Correctness: 0.6400651465798045) 
Epoch 8311 : (Loss: 0.6826384529040899, Correctness: 0.6140065146579805) 
Epoch 8312 : (Loss: 0.7349575355641922, Correctness: 0.6400651465798045) 
Epoch 8313 : (Loss: 0.682637657544049, Correctness: 0.6140065146579805) 
Epoch 8314 : (Loss: 0.7349565652310828, Correctness: 0.6400651465798045) 
Epoch 8315 : (Loss: 0.6826368622056833, Correctness: 0.6140065146579805) 
Epoch 8316 : (Loss: 0.7349555949246166, Correctness: 0.6400651465798045) 
Epoch 8317 : (Loss: 0.6826360668889623, Correctness: 0.6140065146579805) 
Epoch 8318 : (Loss: 0.7349546246447559, Correctness: 0.6400651465798045) 
Epoch 8319 : (Loss: 0.6826352715938567, Correctness: 0.6140065146579805) 
Epoch 8320 : (Loss: 0.734953654391467, Correctness: 0.6400651465798045) 
Epoch 8321 : (Loss: 0.6826344763203342, Correctness: 0.6140065146579805) 
Epoch 8322 : (Loss: 0.7349526841647113, Correctness: 0.6400651465798045) 
Epoch 8323 : (Loss: 0.6826336810683681, Correctness: 0.6140065146579805) 
Epoch 8324 : (Loss: 0.7349517139644557, Correctness: 0.6400651465798045) 
Epoch 8325 : (Loss: 0.6826328858379275, Correctness: 0.6140065146579805) 
Epoch 8326 : (Loss: 0.7349507437906622, Correctness: 0.6400651465798045) 
Epoch 8327 : (Loss: 0.6826320906289832, Correctness: 0.6140065146579805) 
Epoch 8328 : (Loss: 0.7349497736432947, Correctness: 0.6400651465798045) 
Epoch 8329 : (Loss: 0.6826312954415055, Correctness: 0.6140065146579805) 
Epoch 8330 : (Loss: 0.7349488035223211, Correctness: 0.6400651465798045) 
Epoch 8331 : (Loss: 0.6826305002754647, Correctness: 0.6140065146579805) 
Epoch 8332 : (Loss: 0.7349478334277015, Correctness: 0.6400651465798045) 
Epoch 8333 : (Loss: 0.682629705130831, Correctness: 0.6140065146579805) 
Epoch 8334 : (Loss: 0.734946863359401, Correctness: 0.6400651465798045) 
Epoch 8335 : (Loss: 0.6826289100075774, Correctness: 0.6140065146579805) 
Epoch 8336 : (Loss: 0.7349458933173857, Correctness: 0.6400651465798045) 
Epoch 8337 : (Loss: 0.6826281149056704, Correctness: 0.6140065146579805) 
Epoch 8338 : (Loss: 0.7349449233016201, Correctness: 0.6400651465798045) 
Epoch 8339 : (Loss: 0.6826273198250845, Correctness: 0.6140065146579805) 
Epoch 8340 : (Loss: 0.7349439533120671, Correctness: 0.6400651465798045) 
Epoch 8341 : (Loss: 0.6826265247657907, Correctness: 0.6140065146579805) 
Epoch 8342 : (Loss: 0.7349429833486925, Correctness: 0.6400651465798045) 
Epoch 8343 : (Loss: 0.6826257297277553, Correctness: 0.6140065146579805) 
Epoch 8344 : (Loss: 0.7349420134114619, Correctness: 0.6400651465798045) 
Epoch 8345 : (Loss: 0.6826249347109529, Correctness: 0.6140065146579805) 
Epoch 8346 : (Loss: 0.7349410435003374, Correctness: 0.6400651465798045) 
Epoch 8347 : (Loss: 0.6826241397153539, Correctness: 0.6140065146579805) 
Epoch 8348 : (Loss: 0.7349400736152867, Correctness: 0.6400651465798045) 
Epoch 8349 : (Loss: 0.6826233447409289, Correctness: 0.6140065146579805) 
Epoch 8350 : (Loss: 0.7349391037562727, Correctness: 0.6400651465798045) 
Epoch 8351 : (Loss: 0.682622549787649, Correctness: 0.6140065146579805) 
Epoch 8352 : (Loss: 0.7349381339232625, Correctness: 0.6400651465798045) 
Epoch 8353 : (Loss: 0.6826217548554853, Correctness: 0.6140065146579805) 
Epoch 8354 : (Loss: 0.7349371641162178, Correctness: 0.6400651465798045) 
Epoch 8355 : (Loss: 0.682620959944409, Correctness: 0.6140065146579805) 
Epoch 8356 : (Loss: 0.734936194335106, Correctness: 0.6400651465798045) 
Epoch 8357 : (Loss: 0.6826201650543918, Correctness: 0.6140065146579805) 
Epoch 8358 : (Loss: 0.7349352245798938, Correctness: 0.6400651465798045) 
Epoch 8359 : (Loss: 0.6826193701854032, Correctness: 0.6140065146579805) 
Epoch 8360 : (Loss: 0.7349342548505423, Correctness: 0.6400651465798045) 
Epoch 8361 : (Loss: 0.6826185753374161, Correctness: 0.6140065146579805) 
Epoch 8362 : (Loss: 0.7349332851470197, Correctness: 0.6400651465798045) 
Epoch 8363 : (Loss: 0.6826177805104026, Correctness: 0.6140065146579805) 
Epoch 8364 : (Loss: 0.7349323154692909, Correctness: 0.6400651465798045) 
Epoch 8365 : (Loss: 0.6826169857043312, Correctness: 0.6140065146579805) 
Epoch 8366 : (Loss: 0.7349313458173208, Correctness: 0.6400651465798045) 
Epoch 8367 : (Loss: 0.682616190919176, Correctness: 0.6140065146579805) 
Epoch 8368 : (Loss: 0.7349303761910754, Correctness: 0.6400651465798045) 
Epoch 8369 : (Loss: 0.6826153961549065, Correctness: 0.6140065146579805) 
Epoch 8370 : (Loss: 0.7349294065905188, Correctness: 0.6400651465798045) 
Epoch 8371 : (Loss: 0.6826146014114967, Correctness: 0.6140065146579805) 
Epoch 8372 : (Loss: 0.7349284370156196, Correctness: 0.6400651465798045) 
Epoch 8373 : (Loss: 0.682613806688915, Correctness: 0.6140065146579805) 
Epoch 8374 : (Loss: 0.7349274674663384, Correctness: 0.6400651465798045) 
Epoch 8375 : (Loss: 0.682613011987136, Correctness: 0.6140065146579805) 
Epoch 8376 : (Loss: 0.7349264979426465, Correctness: 0.6400651465798045) 
Epoch 8377 : (Loss: 0.6826122173061294, Correctness: 0.6140065146579805) 
Epoch 8378 : (Loss: 0.7349255284445054, Correctness: 0.6400651465798045) 
Epoch 8379 : (Loss: 0.6826114226458694, Correctness: 0.6140065146579805) 
Epoch 8380 : (Loss: 0.7349245589718824, Correctness: 0.6400651465798045) 
Epoch 8381 : (Loss: 0.6826106280063239, Correctness: 0.6140065146579805) 
Epoch 8382 : (Loss: 0.7349235895247459, Correctness: 0.6400651465798045) 
Epoch 8383 : (Loss: 0.682609833387467, Correctness: 0.6140065146579805) 
Epoch 8384 : (Loss: 0.7349226201030568, Correctness: 0.6400651465798045) 
Epoch 8385 : (Loss: 0.6826090387892718, Correctness: 0.6140065146579805) 
Epoch 8386 : (Loss: 0.734921650706785, Correctness: 0.6400651465798045) 
Epoch 8387 : (Loss: 0.6826082442117082, Correctness: 0.6140065146579805) 
Epoch 8388 : (Loss: 0.7349206813358946, Correctness: 0.6400651465798045) 
Epoch 8389 : (Loss: 0.6826074496547494, Correctness: 0.6140065146579805) 
Epoch 8390 : (Loss: 0.7349197119903539, Correctness: 0.6400651465798045) 
Epoch 8391 : (Loss: 0.6826066551183656, Correctness: 0.6140065146579805) 
Epoch 8392 : (Loss: 0.734918742670127, Correctness: 0.6400651465798045) 
Epoch 8393 : (Loss: 0.6826058606025317, Correctness: 0.6140065146579805) 
Epoch 8394 : (Loss: 0.7349177733751807, Correctness: 0.6400651465798045) 
Epoch 8395 : (Loss: 0.68260506610722, Correctness: 0.6140065146579805) 
Epoch 8396 : (Loss: 0.7349168041054819, Correctness: 0.6400651465798045) 
Epoch 8397 : (Loss: 0.6826042716323987, Correctness: 0.6140065146579805) 
Epoch 8398 : (Loss: 0.7349158348609964, Correctness: 0.6400651465798045) 
Epoch 8399 : (Loss: 0.6826034771780419, Correctness: 0.6140065146579805) 
Epoch 8400 : (Loss: 0.7349148656416892, Correctness: 0.6400651465798045) 
Epoch 8401 : (Loss: 0.6826026827441233, Correctness: 0.6140065146579805) 
Epoch 8402 : (Loss: 0.7349138964475306, Correctness: 0.6400651465798045) 
Epoch 8403 : (Loss: 0.6826018883306142, Correctness: 0.6140065146579805) 
Epoch 8404 : (Loss: 0.7349129272784829, Correctness: 0.6400651465798045) 
Epoch 8405 : (Loss: 0.6826010939374881, Correctness: 0.6140065146579805) 
Epoch 8406 : (Loss: 0.734911958134515, Correctness: 0.6400651465798045) 
Epoch 8407 : (Loss: 0.6826002995647146, Correctness: 0.6140065146579805) 
Epoch 8408 : (Loss: 0.7349109890155927, Correctness: 0.6400651465798045) 
Epoch 8409 : (Loss: 0.6825995052122696, Correctness: 0.6140065146579805) 
Epoch 8410 : (Loss: 0.7349100199216855, Correctness: 0.6400651465798045) 
Epoch 8411 : (Loss: 0.6825987108801232, Correctness: 0.6140065146579805) 
Epoch 8412 : (Loss: 0.7349090508527552, Correctness: 0.6400651465798045) 
Epoch 8413 : (Loss: 0.6825979165682491, Correctness: 0.6140065146579805) 
Epoch 8414 : (Loss: 0.7349080818087714, Correctness: 0.6400651465798045) 
Epoch 8415 : (Loss: 0.6825971222766202, Correctness: 0.6140065146579805) 
Epoch 8416 : (Loss: 0.7349071127897008, Correctness: 0.6400651465798045) 
Epoch 8417 : (Loss: 0.6825963280052076, Correctness: 0.6140065146579805) 
Epoch 8418 : (Loss: 0.7349061437955121, Correctness: 0.6400651465798045) 
Epoch 8419 : (Loss: 0.6825955337539849, Correctness: 0.6140065146579805) 
Epoch 8420 : (Loss: 0.7349051748261697, Correctness: 0.6400651465798045) 
Epoch 8421 : (Loss: 0.6825947395229254, Correctness: 0.6140065146579805) 
Epoch 8422 : (Loss: 0.7349042058816405, Correctness: 0.6400651465798045) 
Epoch 8423 : (Loss: 0.6825939453120011, Correctness: 0.6140065146579805) 
Epoch 8424 : (Loss: 0.7349032369618937, Correctness: 0.6400651465798045) 
Epoch 8425 : (Loss: 0.6825931511211857, Correctness: 0.6140065146579805) 
Epoch 8426 : (Loss: 0.7349022680668956, Correctness: 0.6400651465798045) 
Epoch 8427 : (Loss: 0.6825923569504518, Correctness: 0.6140065146579805) 
Epoch 8428 : (Loss: 0.7349012991966124, Correctness: 0.6400651465798045) 
Epoch 8429 : (Loss: 0.6825915627997713, Correctness: 0.6140065146579805) 
Epoch 8430 : (Loss: 0.734900330351014, Correctness: 0.6400651465798045) 
Epoch 8431 : (Loss: 0.6825907686691188, Correctness: 0.6140065146579805) 
Epoch 8432 : (Loss: 0.734899361530065, Correctness: 0.6400651465798045) 
Epoch 8433 : (Loss: 0.6825899745584669, Correctness: 0.6140065146579805) 
Epoch 8434 : (Loss: 0.7348983927337338, Correctness: 0.6400651465798045) 
Epoch 8435 : (Loss: 0.682589180467788, Correctness: 0.6140065146579805) 
Epoch 8436 : (Loss: 0.734897423961987, Correctness: 0.6400651465798045) 
Epoch 8437 : (Loss: 0.6825883863970547, Correctness: 0.6140065146579805) 
Epoch 8438 : (Loss: 0.7348964552147943, Correctness: 0.6400651465798045) 
Epoch 8439 : (Loss: 0.6825875923462434, Correctness: 0.6140065146579805) 
Epoch 8440 : (Loss: 0.7348954864921216, Correctness: 0.6400651465798045) 
Epoch 8441 : (Loss: 0.6825867983153241, Correctness: 0.6140065146579805) 
Epoch 8442 : (Loss: 0.7348945177939361, Correctness: 0.6400651465798045) 
Epoch 8443 : (Loss: 0.6825860043042715, Correctness: 0.6140065146579805) 
Epoch 8444 : (Loss: 0.7348935491202074, Correctness: 0.6400651465798045) 
Epoch 8445 : (Loss: 0.6825852103130574, Correctness: 0.6140065146579805) 
Epoch 8446 : (Loss: 0.7348925804709012, Correctness: 0.6400651465798045) 
Epoch 8447 : (Loss: 0.6825844163416572, Correctness: 0.6140065146579805) 
Epoch 8448 : (Loss: 0.7348916118459868, Correctness: 0.6400651465798045) 
Epoch 8449 : (Loss: 0.6825836223900432, Correctness: 0.6140065146579805) 
Epoch 8450 : (Loss: 0.734890643245432, Correctness: 0.6400651465798045) 
Epoch 8451 : (Loss: 0.6825828284581897, Correctness: 0.6140065146579805) 
Epoch 8452 : (Loss: 0.7348896746692034, Correctness: 0.6400651465798045) 
Epoch 8453 : (Loss: 0.6825820345460688, Correctness: 0.6140065146579805) 
Epoch 8454 : (Loss: 0.7348887061172708, Correctness: 0.6400651465798045) 
Epoch 8455 : (Loss: 0.682581240653656, Correctness: 0.6140065146579805) 
Epoch 8456 : (Loss: 0.7348877375896012, Correctness: 0.6400651465798045) 
Epoch 8457 : (Loss: 0.6825804467809228, Correctness: 0.6140065146579805) 
Epoch 8458 : (Loss: 0.7348867690861619, Correctness: 0.6400651465798045) 
Epoch 8459 : (Loss: 0.6825796529278448, Correctness: 0.6140065146579805) 
Epoch 8460 : (Loss: 0.7348858006069237, Correctness: 0.6400651465798045) 
Epoch 8461 : (Loss: 0.6825788590943934, Correctness: 0.6140065146579805) 
Epoch 8462 : (Loss: 0.7348848321518501, Correctness: 0.6400651465798045) 
Epoch 8463 : (Loss: 0.6825780652805455, Correctness: 0.6140065146579805) 
Epoch 8464 : (Loss: 0.7348838637209161, Correctness: 0.6400651465798045) 
Epoch 8465 : (Loss: 0.6825772714862731, Correctness: 0.6140065146579805) 
Epoch 8466 : (Loss: 0.734882895314084, Correctness: 0.6400651465798045) 
Epoch 8467 : (Loss: 0.6825764777115497, Correctness: 0.6140065146579805) 
Epoch 8468 : (Loss: 0.7348819269313248, Correctness: 0.6400651465798045) 
Epoch 8469 : (Loss: 0.6825756839563492, Correctness: 0.6140065146579805) 
Epoch 8470 : (Loss: 0.7348809585726075, Correctness: 0.6400651465798045) 
Epoch 8471 : (Loss: 0.6825748902206461, Correctness: 0.6140065146579805) 
Epoch 8472 : (Loss: 0.7348799902378973, Correctness: 0.6400651465798045) 
Epoch 8473 : (Loss: 0.682574096504414, Correctness: 0.6140065146579805) 
Epoch 8474 : (Loss: 0.7348790219271683, Correctness: 0.6400651465798045) 
Epoch 8475 : (Loss: 0.6825733028076273, Correctness: 0.6140065146579805) 
Epoch 8476 : (Loss: 0.7348780536403832, Correctness: 0.6400651465798045) 
Epoch 8477 : (Loss: 0.6825725091302608, Correctness: 0.6140065146579805) 
Epoch 8478 : (Loss: 0.7348770853775153, Correctness: 0.6400651465798045) 
Epoch 8479 : (Loss: 0.6825717154722865, Correctness: 0.6140065146579805) 
Epoch 8480 : (Loss: 0.7348761171385291, Correctness: 0.6400651465798045) 
Epoch 8481 : (Loss: 0.6825709218336805, Correctness: 0.6140065146579805) 
Epoch 8482 : (Loss: 0.7348751489233976, Correctness: 0.6400651465798045) 
Epoch 8483 : (Loss: 0.6825701282144162, Correctness: 0.6140065146579805) 
Epoch 8484 : (Loss: 0.7348741807320872, Correctness: 0.6400651465798045) 
Epoch 8485 : (Loss: 0.6825693346144679, Correctness: 0.6140065146579805) 
Epoch 8486 : (Loss: 0.7348732125645672, Correctness: 0.6400651465798045) 
Epoch 8487 : (Loss: 0.6825685410338115, Correctness: 0.6140065146579805) 
Epoch 8488 : (Loss: 0.734872244420806, Correctness: 0.6400651465798045) 
Epoch 8489 : (Loss: 0.6825677474724173, Correctness: 0.6140065146579805) 
Epoch 8490 : (Loss: 0.7348712763007729, Correctness: 0.6400651465798045) 
Epoch 8491 : (Loss: 0.6825669539302641, Correctness: 0.6140065146579805) 
Epoch 8492 : (Loss: 0.7348703082044382, Correctness: 0.6400651465798045) 
Epoch 8493 : (Loss: 0.682566160407323, Correctness: 0.6140065146579805) 
Epoch 8494 : (Loss: 0.7348693401317699, Correctness: 0.6400651465798045) 
Epoch 8495 : (Loss: 0.6825653669035714, Correctness: 0.6140065146579805) 
Epoch 8496 : (Loss: 0.7348683720827365, Correctness: 0.6400651465798045) 
Epoch 8497 : (Loss: 0.6825645734189819, Correctness: 0.6140065146579805) 
Epoch 8498 : (Loss: 0.7348674040573089, Correctness: 0.6400651465798045) 
Epoch 8499 : (Loss: 0.6825637799535291, Correctness: 0.6140065146579805) 
Epoch 8500 : (Loss: 0.7348664360554547, Correctness: 0.6400651465798045) 
Epoch 8501 : (Loss: 0.6825629865071888, Correctness: 0.6140065146579805) 
Epoch 8502 : (Loss: 0.7348654680771443, Correctness: 0.6400651465798045) 
Epoch 8503 : (Loss: 0.6825621930799346, Correctness: 0.6140065146579805) 
Epoch 8504 : (Loss: 0.7348645001223459, Correctness: 0.6400651465798045) 
Epoch 8505 : (Loss: 0.6825613996717423, Correctness: 0.6140065146579805) 
Epoch 8506 : (Loss: 0.7348635321910308, Correctness: 0.6400651465798045) 
Epoch 8507 : (Loss: 0.6825606062825852, Correctness: 0.6140065146579805) 
Epoch 8508 : (Loss: 0.7348625642831659, Correctness: 0.6400651465798045) 
Epoch 8509 : (Loss: 0.6825598129124387, Correctness: 0.6140065146579805) 
Epoch 8510 : (Loss: 0.7348615963987227, Correctness: 0.6400651465798045) 
Epoch 8511 : (Loss: 0.6825590195612777, Correctness: 0.6140065146579805) 
Epoch 8512 : (Loss: 0.7348606285376722, Correctness: 0.6400651465798045) 
Epoch 8513 : (Loss: 0.6825582262290774, Correctness: 0.6140065146579805) 
Epoch 8514 : (Loss: 0.7348596606999802, Correctness: 0.6400651465798045) 
Epoch 8515 : (Loss: 0.6825574329158131, Correctness: 0.6140065146579805) 
Epoch 8516 : (Loss: 0.7348586928856176, Correctness: 0.6400651465798045) 
Epoch 8517 : (Loss: 0.6825566396214583, Correctness: 0.6140065146579805) 
Epoch 8518 : (Loss: 0.7348577250945559, Correctness: 0.6400651465798045) 
Epoch 8519 : (Loss: 0.6825558463459893, Correctness: 0.6140065146579805) 
Epoch 8520 : (Loss: 0.7348567573267645, Correctness: 0.6400651465798045) 
Epoch 8521 : (Loss: 0.6825550530893808, Correctness: 0.6140065146579805) 
Epoch 8522 : (Loss: 0.7348557895822118, Correctness: 0.6400651465798045) 
Epoch 8523 : (Loss: 0.6825542598516078, Correctness: 0.6140065146579805) 
Epoch 8524 : (Loss: 0.7348548218608697, Correctness: 0.6400651465798045) 
Epoch 8525 : (Loss: 0.682553466632644, Correctness: 0.6140065146579805) 
Epoch 8526 : (Loss: 0.7348538541627053, Correctness: 0.6400651465798045) 
Epoch 8527 : (Loss: 0.682552673432469, Correctness: 0.6140065146579805) 
Epoch 8528 : (Loss: 0.7348528864876918, Correctness: 0.6400651465798045) 
Epoch 8529 : (Loss: 0.6825518802510534, Correctness: 0.6140065146579805) 
Epoch 8530 : (Loss: 0.7348519188357961, Correctness: 0.6400651465798045) 
Epoch 8531 : (Loss: 0.6825510870883729, Correctness: 0.6140065146579805) 
Epoch 8532 : (Loss: 0.734850951206991, Correctness: 0.6400651465798045) 
Epoch 8533 : (Loss: 0.6825502939444067, Correctness: 0.6140065146579805) 
Epoch 8534 : (Loss: 0.7348499836012461, Correctness: 0.6400651465798045) 
Epoch 8535 : (Loss: 0.6825495008191256, Correctness: 0.6140065146579805) 
Epoch 8536 : (Loss: 0.7348490160185309, Correctness: 0.6400651465798045) 
Epoch 8537 : (Loss: 0.6825487077125081, Correctness: 0.6140065146579805) 
Epoch 8538 : (Loss: 0.7348480484588148, Correctness: 0.6400651465798045) 
Epoch 8539 : (Loss: 0.6825479146245277, Correctness: 0.6140065146579805) 
Epoch 8540 : (Loss: 0.7348470809220705, Correctness: 0.6400651465798045) 
Epoch 8541 : (Loss: 0.6825471215551617, Correctness: 0.6140065146579805) 
Epoch 8542 : (Loss: 0.7348461134082674, Correctness: 0.6400651465798045) 
Epoch 8543 : (Loss: 0.6825463285043841, Correctness: 0.6140065146579805) 
Epoch 8544 : (Loss: 0.7348451459173734, Correctness: 0.6400651465798045) 
Epoch 8545 : (Loss: 0.6825455354721718, Correctness: 0.6140065146579805) 
Epoch 8546 : (Loss: 0.7348441784493639, Correctness: 0.6400651465798045) 
Epoch 8547 : (Loss: 0.6825447424584982, Correctness: 0.6140065146579805) 
Epoch 8548 : (Loss: 0.7348432110042044, Correctness: 0.6400651465798045) 
Epoch 8549 : (Loss: 0.6825439494633414, Correctness: 0.6140065146579805) 
Epoch 8550 : (Loss: 0.7348422435818696, Correctness: 0.6400651465798045) 
Epoch 8551 : (Loss: 0.682543156486677, Correctness: 0.6140065146579805) 
Epoch 8552 : (Loss: 0.7348412761823272, Correctness: 0.6400651465798045) 
Epoch 8553 : (Loss: 0.6825423635284781, Correctness: 0.6140065146579805) 
Epoch 8554 : (Loss: 0.7348403088055496, Correctness: 0.6400651465798045) 
Epoch 8555 : (Loss: 0.6825415705887232, Correctness: 0.6140065146579805) 
Epoch 8556 : (Loss: 0.7348393414515083, Correctness: 0.6400651465798045) 
Epoch 8557 : (Loss: 0.6825407776673889, Correctness: 0.6140065146579805) 
Epoch 8558 : (Loss: 0.7348383741201717, Correctness: 0.6400651465798045) 
Epoch 8559 : (Loss: 0.6825399847644466, Correctness: 0.6140065146579805) 
Epoch 8560 : (Loss: 0.7348374068115113, Correctness: 0.6400651465798045) 
Epoch 8561 : (Loss: 0.6825391918798778, Correctness: 0.6140065146579805) 
Epoch 8562 : (Loss: 0.7348364395254989, Correctness: 0.6400651465798045) 
Epoch 8563 : (Loss: 0.6825383990136533, Correctness: 0.6140065146579805) 
Epoch 8564 : (Loss: 0.7348354722621067, Correctness: 0.6400651465798045) 
Epoch 8565 : (Loss: 0.6825376061657535, Correctness: 0.6140065146579805) 
Epoch 8566 : (Loss: 0.734834505021303, Correctness: 0.6400651465798045) 
Epoch 8567 : (Loss: 0.6825368133361517, Correctness: 0.6140065146579805) 
Epoch 8568 : (Loss: 0.7348335378030592, Correctness: 0.6400651465798045) 
Epoch 8569 : (Loss: 0.6825360205248252, Correctness: 0.6140065146579805) 
Epoch 8570 : (Loss: 0.7348325706073465, Correctness: 0.6400651465798045) 
Epoch 8571 : (Loss: 0.682535227731749, Correctness: 0.6140065146579805) 
Epoch 8572 : (Loss: 0.7348316034341376, Correctness: 0.6400651465798045) 
Epoch 8573 : (Loss: 0.6825344349569001, Correctness: 0.6140065146579805) 
Epoch 8574 : (Loss: 0.7348306362834028, Correctness: 0.6400651465798045) 
Epoch 8575 : (Loss: 0.682533642200255, Correctness: 0.6140065146579805) 
Epoch 8576 : (Loss: 0.7348296691551144, Correctness: 0.6400651465798045) 
Epoch 8577 : (Loss: 0.6825328494617895, Correctness: 0.6140065146579805) 
Epoch 8578 : (Loss: 0.7348287020492408, Correctness: 0.6400651465798045) 
Epoch 8579 : (Loss: 0.6825320567414801, Correctness: 0.6140065146579805) 
Epoch 8580 : (Loss: 0.7348277349657565, Correctness: 0.6400651465798045) 
Epoch 8581 : (Loss: 0.682531264039303, Correctness: 0.6140065146579805) 
Epoch 8582 : (Loss: 0.7348267679046304, Correctness: 0.6400651465798045) 
Epoch 8583 : (Loss: 0.6825304713552339, Correctness: 0.6140065146579805) 
Epoch 8584 : (Loss: 0.7348258008658367, Correctness: 0.6400651465798045) 
Epoch 8585 : (Loss: 0.6825296786892505, Correctness: 0.6140065146579805) 
Epoch 8586 : (Loss: 0.734824833849344, Correctness: 0.6400651465798045) 
Epoch 8587 : (Loss: 0.6825288860413293, Correctness: 0.6140065146579805) 
Epoch 8588 : (Loss: 0.734823866855126, Correctness: 0.6400651465798045) 
Epoch 8589 : (Loss: 0.6825280934114458, Correctness: 0.6140065146579805) 
Epoch 8590 : (Loss: 0.7348228998831532, Correctness: 0.6400651465798045) 
Epoch 8591 : (Loss: 0.6825273007995774, Correctness: 0.6140065146579805) 
Epoch 8592 : (Loss: 0.7348219329333978, Correctness: 0.6400651465798045) 
Epoch 8593 : (Loss: 0.6825265082056994, Correctness: 0.6140065146579805) 
Epoch 8594 : (Loss: 0.7348209660058314, Correctness: 0.6400651465798045) 
Epoch 8595 : (Loss: 0.6825257156297903, Correctness: 0.6140065146579805) 
Epoch 8596 : (Loss: 0.7348199991004253, Correctness: 0.6400651465798045) 
Epoch 8597 : (Loss: 0.6825249230718252, Correctness: 0.6140065146579805) 
Epoch 8598 : (Loss: 0.734819032217152, Correctness: 0.6400651465798045) 
Epoch 8599 : (Loss: 0.6825241305317831, Correctness: 0.6140065146579805) 
Epoch 8600 : (Loss: 0.734818065355984, Correctness: 0.6400651465798045) 
Epoch 8601 : (Loss: 0.682523338009637, Correctness: 0.6140065146579805) 
Epoch 8602 : (Loss: 0.7348170985168913, Correctness: 0.6400651465798045) 
Epoch 8603 : (Loss: 0.6825225455053657, Correctness: 0.6140065146579805) 
Epoch 8604 : (Loss: 0.7348161316998472, Correctness: 0.6400651465798045) 
Epoch 8605 : (Loss: 0.6825217530189471, Correctness: 0.6140065146579805) 
Epoch 8606 : (Loss: 0.7348151649048216, Correctness: 0.6400651465798045) 
Epoch 8607 : (Loss: 0.6825209605503574, Correctness: 0.6140065146579805) 
Epoch 8608 : (Loss: 0.7348141981317912, Correctness: 0.6400651465798045) 
Epoch 8609 : (Loss: 0.6825201680995723, Correctness: 0.6140065146579805) 
Epoch 8610 : (Loss: 0.7348132313807239, Correctness: 0.6400651465798045) 
Epoch 8611 : (Loss: 0.6825193756665713, Correctness: 0.6140065146579805) 
Epoch 8612 : (Loss: 0.7348122646515931, Correctness: 0.6400651465798045) 
Epoch 8613 : (Loss: 0.6825185832513274, Correctness: 0.6140065146579805) 
Epoch 8614 : (Loss: 0.7348112979443697, Correctness: 0.6400651465798045) 
Epoch 8615 : (Loss: 0.6825177908538217, Correctness: 0.6140065146579805) 
Epoch 8616 : (Loss: 0.7348103312590293, Correctness: 0.6400651465798045) 
Epoch 8617 : (Loss: 0.6825169984740288, Correctness: 0.6140065146579805) 
Epoch 8618 : (Loss: 0.7348093645955418, Correctness: 0.6400651465798045) 
